Timestamp,Humidity,Temperature,Soil Moisture
2025-02-16 08:13:40,38.00,23.00,2
2025-02-16 08:13:43,37.00,23.00,0
2025-02-16 08:13:45,38.00,23.00,0
2025-02-16 08:13:48,38.00,23.00,0
2025-02-16 08:13:50,38.00,23.00,0
2025-02-16 08:13:53,38.00,23.00,0
2025-02-16 08:13:55,39.00,23.00,0
2025-02-16 08:13:58,39.00,23.00,0
2025-02-16 08:14:00,38.00,23.00,0
2025-02-16 08:14:03,38.00,23.00,0
2025-02-16 08:14:05,38.00,23.00,0
2025-02-16 08:14:08,39.00,23.00,0
2025-02-16 08:14:10,39.00,23.00,0
2025-02-16 08:14:13,39.00,23.00,0
2025-02-16 08:14:15,39.00,23.00,0
2025-02-16 08:14:18,39.00,23.00,0
2025-02-16 08:14:20,39.00,23.00,0
2025-02-16 08:14:23,39.00,23.00,0
2025-02-16 08:14:25,39.00,23.00,0
2025-02-16 08:14:28,39.00,23.00,0
2025-02-16 08:14:30,39.00,23.00,0
2025-02-16 08:14:33,40.00,23.00,0
2025-02-16 08:14:35,40.00,23.00,0
2025-02-16 08:14:38,39.00,23.00,0
2025-02-16 08:14:40,39.00,23.00,0
2025-02-16 08:14:43,39.00,23.00,0
2025-02-16 08:14:45,39.00,23.00,0
2025-02-16 08:14:48,39.00,23.00,0
2025-02-16 08:14:50,39.00,23.00,0
2025-02-16 08:14:53,39.00,23.00,0
2025-02-16 08:14:55,39.00,23.00,0
2025-02-16 08:14:58,39.00,23.00,0
2025-02-16 08:15:00,39.00,23.00,0
2025-02-16 08:15:03,39.00,23.00,0
2025-02-16 08:15:05,39.00,23.00,0
2025-02-16 08:15:08,38.00,23.00,0
2025-02-16 08:15:10,38.00,23.00,0
2025-02-16 08:15:13,38.00,23.00,0
2025-02-16 08:15:15,38.00,23.00,0
2025-02-16 08:15:18,38.00,23.00,0
2025-02-16 08:15:20,38.00,23.00,0
2025-02-16 08:15:23,38.00,23.00,0
2025-02-16 08:15:25,38.00,23.00,0
2025-02-16 08:15:28,38.00,23.00,0
2025-02-16 08:15:30,38.00,23.00,0
2025-02-16 08:15:33,38.00,23.00,0
2025-02-16 08:15:35,38.00,23.00,0
2025-02-16 08:15:38,38.00,23.00,0
2025-02-16 08:15:40,38.00,23.00,0
2025-02-16 08:15:43,38.00,23.00,0
2025-02-16 08:15:45,38.00,23.00,0
2025-02-16 08:15:48,38.00,23.00,0
2025-02-16 08:15:50,38.00,23.00,0
2025-02-16 08:15:53,38.00,23.00,0
2025-02-16 08:15:55,38.00,23.00,0
2025-02-16 08:15:58,38.00,23.00,0
2025-02-16 08:16:00,38.00,23.00,0
2025-02-16 08:16:03,38.00,23.00,0
2025-02-16 08:16:05,38.00,23.00,0
2025-02-16 08:16:08,38.00,23.00,0
2025-02-16 08:50:43,35.00,24.00,0
2025-02-16 08:50:46,34.00,24.00,0
2025-02-16 08:50:48,35.00,24.00,0
2025-02-16 08:50:51,35.00,24.00,0
2025-02-16 08:50:53,35.00,24.00,0
2025-02-16 08:50:56,35.00,24.00,0
2025-02-16 08:50:58,35.00,24.00,0
2025-02-16 08:51:01,35.00,24.00,0
2025-02-16 08:51:03,35.00,24.00,0
2025-02-16 08:51:06,35.00,24.00,0
2025-02-16 08:51:08,35.00,24.00,0
2025-02-16 08:51:11,35.00,24.00,0
2025-02-16 08:51:13,35.00,24.00,0
2025-02-16 08:51:16,35.00,24.00,0
2025-02-16 08:51:18,35.00,24.00,0
2025-02-16 08:51:21,35.00,24.00,0
2025-02-16 08:51:23,35.00,24.00,0
2025-02-16 08:51:26,35.00,24.00,0
2025-02-16 08:51:28,35.00,24.00,0
2025-02-16 08:51:31,35.00,24.00,0
2025-02-16 08:51:33,35.00,24.00,0
2025-02-16 08:51:36,35.00,24.00,0
2025-02-16 08:51:38,35.00,24.00,0
2025-02-16 08:51:41,35.00,24.00,0
2025-02-16 08:51:43,35.00,24.00,0
2025-02-16 08:51:46,35.00,24.00,0
2025-02-16 08:51:48,35.00,24.00,0
2025-02-16 08:51:51,35.00,24.00,0
2025-02-16 08:51:53,35.00,24.00,0
2025-02-16 08:51:56,35.00,24.00,0
2025-02-16 08:51:58,35.00,24.00,0
2025-02-16 10:08:39,40.00,21.00,604
2025-02-16 10:08:41,39.00,21.00,613
2025-02-16 10:08:44,39.00,21.00,614
2025-02-16 10:08:46,40.00,21.00,615
